LEX_ROW	qapw	705	87496	12183146	12183146	69878	0.004290	12183146	12183146	12183146	12183146	12183146	12183146	12183146	12183146	12183146	12183146	12183146	12183146	12183146	12183146	12183146	12183146	12183146	12183146
LEX_ROW	himmel11	14	60	198	198	48	0.000016	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198	198
LEX_ROW	syn15m04m	1908	5288	26094	25061	5853	0.000804	25061	25061	25061	25061	25061	25061	25061	25061	25061	25061	25061	25061	25061	25061	25061	25061	25061	25061
LEX_ROW	pooling_rt2tp	118	654	5876	5796	708	0.000092	5796	5796	5796	5796	5796	5796	5796	5796	5796	5796	5796	5796	5796	5796	5796	5796	5796	5796
LEX_ROW	waterund14	333	2204	200484	72184	3330	0.000304	72184	72184	72184	72184	72184	72184	72184	72184	72184	72184	72184	72184	72184	72184	72184	72184	72184	72184
LEX_ROW	crudeoil_lee4_10	17809	120632	294531623	180591368	684896	0.102725	180591368	180321390	180591368	180405890	180591368	180405890	180591368	179403930	180591368	179403930	180591368	179403641	180321390	180405890	180405890	179403930	179403930	179403641
LEX_ROW	pooling_foulds4pq	1294	8302	138692	138540	9768	0.000782	138540	138540	138540	138540	138540	138540	138540	138540	138540	138540	138540	138540	138540	138540	138540	138540	138540	138540
LEX_ROW	edgecross14-156	3097	19664	1487933	1376964	22658	0.001963	1376964	1376964	1376964	1376964	1376964	1376964	1376964	1376964	1376964	1376964	1376964	1376964	1376964	1376964	1376964	1376964	1376964	1376964
LEX_ROW	tspn08	72	668	11074	7600	602	0.000072	7600	7600	7600	7600	7600	7600	7600	7600	7600	7600	7600	7600	7600	7600	7600	7600	7600	7600
LEX_ROW	crudeoil_li05	4225	14628	680022	533531	25833	0.002436	533531	533531	533531	533531	533531	533531	533531	533531	533531	533531	533531	533531	533531	533531	533531	533531	533531	533531
LEX_ROW	procurement1large	14416	41068	13858240	7372894	108946	0.035493	7372894	7372585	7372894	7372585	7372894	7372585	7372894	7372274	7372894	7372274	7372894	7372274	7372585	7372585	7372585	7372274	7372274	7372274
