2	ex9_1_2	gate600	0.17	43516540
2	pooling_haverly1tp	ctl	0.23	3f2b1315
2	pooling_haverly1tp	gate600	0.24	3f2b1315
2	waterund08	ctl	0.31	5590db3c
2	waterund08	gate600	0.33	5590db3c
2	kall_diffcircles_6	ctl	0.20	2c3c9e69
2	kall_diffcircles_6	gate600	0.20	2c3c9e69
2	chimera_mgw-c8-439-onc8-001	ctl	0.55	26f6e724
2	chimera_mgw-c8-439-onc8-001	gate600	0.69	e183c5c6
2	waterund11	ctl	0.35	c2c1c7f5
2	waterund11	gate600	0.36	c2c1c7f5
2	sporttournament18	ctl	0.39	650efbec
2	sporttournament18	gate600	0.41	650efbec
2	cvxnonsep_psig30	ctl	0.00	a91a11a1
2	cvxnonsep_psig30	gate600	0.00	a91a11a1
2	wastepaper4	ctl	0.36	fdfbbd2e
2	wastepaper4	gate600	0.38	fdfbbd2e
2	ex8_1_7	ctl	0.17	5444554b
2	ex8_1_7	gate600	0.17	5444554b
2	graphpart_3g-0333-0333	ctl	0.29	25d070d2
2	graphpart_3g-0333-0333	gate600	0.33	25d070d2
2	slay05h	ctl	0.41	b22e0e98
2	slay05h	gate600	0.40	b22e0e98
2	korcns	ctl	0.39	6323a97f
2	korcns	gate600	0.39	6323a97f
2	maxmin	ctl	0.23	9c51d018
2	maxmin	gate600	0.27	9c51d018
2	st_ht	ctl	0.12	0f591dee
2	st_ht	gate600	0.12	0f591dee
2	primary	ctl	0.49	63ad93ac
2	primary	gate600	0.48	63ad93ac
2	wastewater02m1	ctl	0.26	fd964750
2	wastewater02m1	gate600	0.27	fd964750
2	rocket50	ctl	0.54	7dc94dae
2	rocket50	gate600	0.72	7dc94dae
2	orth_d4m6_pl	ctl	0.31	3f7ab8f8
2	orth_d4m6_pl	gate600	0.32	3f7ab8f8
2	ex1223	ctl	0.18	1f9448d5
2	ex1223	gate600	0.19	1f9448d5
2	ex6_1_4	ctl	0.18	e12303da
2	ex6_1_4	gate600	0.18	e12303da
2	powerflow0014r	ctl	0.36	bc27d0cd
2	powerflow0014r	gate600	0.41	bc27d0cd
2	tln2	ctl	0.18	cf9a7a89
2	tln2	gate600	0.19	cf9a7a89
2	prob02	ctl	0.21	91b902f6
2	prob02	gate600	0.21	91b902f6
2	tls6	ctl	0.46	6c291026
2	tls6	gate600	0.59	6c291026
2	qspp_0_11_0_1_10_1	ctl	0.24	0f4e2814
2	qspp_0_11_0_1_10_1	gate600	0.24	0f4e2814
2	p_ball_10b_5p_4d_m	ctl	0.34	7f608b2c
2	p_ball_10b_5p_4d_m	gate600	0.39	7f608b2c
2	st_rv9	ctl	0.31	5f6e7c33
2	st_rv9	gate600	0.32	5f6e7c33
2	nvs05	ctl	0.22	481c6cef
2	nvs05	gate600	0.23	481c6cef
2	autocorr_bern25-19	ctl	0.01	e3432bcb
2	autocorr_bern25-19	gate600	0.00	e3432bcb
2	sssd20-08persp	ctl	0.30	a9b7a741
2	sssd20-08persp	gate600	0.33	a9b7a741
2	multiplants_stg5	ctl	0.71	cc380588
2	multiplants_stg5	gate600	0.71	cc380588
2	multiplants_stg1a	ctl	0.73	e79868ec
2	multiplants_stg1a	gate600	0.73	e79868ec
2	pooling_adhya4pq	ctl	0.32	250b97c4
2	pooling_adhya4pq	gate600	0.34	250b97c4
2	sonet24v5	ctl	0.73	075ddce9
2	sonet24v5	gate600	0.72	075ddce9
2	nvs23	ctl	0.00	c6bbd4f5
2	nvs23	gate600	0.00	c6bbd4f5
2	oaer	ctl	0.14	837192bf
2	oaer	gate600	0.14	837192bf
2	hybriddynamic_fixed	ctl	0.18	c6e179bf
2	hybriddynamic_fixed	gate600	0.21	c6e179bf
2	st_miqp2	ctl	0.00	603041e8
2	st_miqp2	gate600	0.00	603041e8
2	autocorr_bern30-23	ctl	0.00	3a0e59c2
2	autocorr_bern30-23	gate600	0.00	3a0e59c2
2	cvxnonsep_psig30r	ctl	0.00	07b74f66
2	cvxnonsep_psig30r	gate600	0.00	07b74f66
2	multiplants_stg1c	ctl	0.72	7d66742a
2	multiplants_stg1c	gate600	0.71	7d66742a
2	st_pan1	ctl	0.12	6cf9e44a
2	st_pan1	gate600	0.12	6cf9e44a
2	multiplants_stg1b	ctl	0.79	1a781db4
2	multiplants_stg1b	gate600	0.78	1a781db4
2	st_m1	ctl	0.37	b95c6ea5
2	st_m1	gate600	0.37	b95c6ea5
