LADGATE	1121	10000	0.363	1
LADGATE	22407	10000	0.792	0
LADGATE	11120	10000	0.661	0
LADGATE	1492	10000	0.416	1
LADGATE	481	10000	0.381	1
LADGATE	1022	10000	0.300	1
LADGATE	69	10000	0.180	1
LADGATE	2508	10000	0.510	1
LADGATE	2644	10000	1.130	1
LADGATE	634	10000	0.404	1
LADGATE	35	10000	0.174	1
LADGATE	2092	10000	0.721	1
LADGATE	514	10000	0.406	1
LADGATE	132	10000	0.222	1
LADGATE	13680	10000	0.346	0
ARM AS wall=143.95 s
