INDEXED_PRIORITY_ROW	ex6_1_4	10	48	37	0.000001	0.000000
INDEXED_PRIORITY_ROW	powerflow0014r	403	1630	1783	0.000068	0.000017
INDEXED_PRIORITY_ROW	knp5-43	2065	31132	36336	0.002215	0.000246
INDEXED_PRIORITY_ROW	gabriel09	21688	89702	228634	0.018403	0.002441
INDEXED_PRIORITY_ROW	tln2	32	88	83	0.000002	0.000001
INDEXED_PRIORITY_ROW	prob02	22	76	66	0.000001	0.000001
INDEXED_PRIORITY_ROW	blend146	1422	4460	6042	0.000275	0.000074
INDEXED_PRIORITY_ROW	mpbp_46	4518	14492	24571	0.001507	0.000318
INDEXED_PRIORITY_ROW	tls6	413	2860	2429	0.000100	0.000017
INDEXED_PRIORITY_ROW	emfl100_5_5	21925	52300	62300	0.003192	0.001740
INDEXED_PRIORITY_ROW	qspp_0_11_0_1_10_1	341	44264	24763	0.001608	0.000184
INDEXED_PRIORITY_ROW	p_ball_10b_5p_4d_m	403	1484	1736	0.000058	0.000016
INDEXED_PRIORITY_ROW	st_rv9	90	840	679	0.000020	0.000003
INDEXED_PRIORITY_ROW	rsyn0840m02m	3486	9576	10989	0.000535	0.000213
INDEXED_PRIORITY_ROW	nvs05	22	84	72	0.000001	0.000001
INDEXED_PRIORITY_ROW	autocorr_bern25-19	28	612	334	0.000010	0.000002
INDEXED_PRIORITY_ROW	sssd20-08persp	356	1232	1208	0.000033	0.000013
INDEXED_PRIORITY_ROW	multiplants_stg5	827	3804	7440	0.000399	0.000054
INDEXED_PRIORITY_ROW	chimera_rfr-02	2032	15140	51728	0.003623	0.000305
INDEXED_PRIORITY_ROW	multiplants_stg1a	726	3510	6211	0.000311	0.000041
INDEXED_PRIORITY_ROW	pooling_adhya4pq	170	932	1362	0.000047	0.000007
INDEXED_PRIORITY_ROW	nuclear10a	17493	163816	365783	0.033514	0.002332
INDEXED_PRIORITY_ROW	sonet24v5	874	7260	7010	0.000355	0.000057
INDEXED_PRIORITY_ROW	chp_shorttermplan2a	8992	26288	38347	0.002617	0.000663
INDEXED_PRIORITY_ROW	catmix200	1001	5592	4196	0.000131	0.000043
INDEXED_PRIORITY_ROW	nvs23	27	252	153	0.000003	0.000001
INDEXED_PRIORITY_ROW	oaer	20	40	45	0.000001	0.000000
INDEXED_PRIORITY_ROW	hybriddynamic_fixed	168	388	421	0.000012	0.000005
INDEXED_PRIORITY_ROW	edgecross24-115	16747	77352	160407	0.014023	0.001829
INDEXED_PRIORITY_ROW	space25	1178	4334	4186	0.000152	0.000055
INDEXED_PRIORITY_ROW	methanol400	23999	151728	186271	0.013313	0.002485
INDEXED_PRIORITY_ROW	pooling_foulds5tp	1218	8364	9811	0.000526	0.000066
INDEXED_PRIORITY_ROW	pooling_sppa9tp	5040	121302	158869	0.012198	0.000709
INDEXED_PRIORITY_ROW	st_miqp2	10	18	19	0.000000	0.000000
INDEXED_PRIORITY_ROW	autocorr_bern30-23	33	878	472	0.000014	0.000003
INDEXED_PRIORITY_ROW	mpbp_15	9858	31692	56119	0.003852	0.000843
INDEXED_PRIORITY_ROW	cvxnonsep_psig30r	126	250	251	0.000005	0.000004
INDEXED_PRIORITY_ROW	rsyn0830hfsg	1590	4100	4687	0.000192	0.000081
INDEXED_PRIORITY_ROW	crudeoil_pooling_ct1	1271	4642	7323	0.000406	0.000072
INDEXED_PRIORITY_ROW	multiplants_stg1c	800	3894	6946	0.000360	0.000049
INDEXED_PRIORITY_ROW	st_pan1	11	32	30	0.000001	0.000000
INDEXED_PRIORITY_ROW	multiplants_stg1b	814	3992	7725	0.000434	0.000050
INDEXED_PRIORITY_ROW	methanol200	11999	76128	92103	0.006337	0.001227
INDEXED_PRIORITY_ROW	faclay35	26778	132380	204090	0.017285	0.002632
INDEXED_PRIORITY_ROW	emfl050_5_5	13175	32300	38550	0.001906	0.000963
INDEXED_PRIORITY_ROW	chimera_lga-01	1120	6400	15989	0.000923	0.000103
INDEXED_PRIORITY_ROW	gasprod_sarawak16	4596	15316	22604	0.001342	0.000369
INDEXED_PRIORITY_ROW	crudeoil_lee4_09	15904	101792	559733	0.054787	0.003576
INDEXED_PRIORITY_ROW	arki0013	44909	160172	695571	0.069950	0.007066
INDEXED_PRIORITY_ROW	st_m1	42	432	313	0.000008	0.000002
INDEXED_PRIORITY_ROW	mpbp_47	5310	17098	30546	0.001900	0.000385
INDEXED_PRIORITY_ROW	rsyn0815m	821	2242	2365	0.000085	0.000034
INDEXED_PRIORITY_ROW	arki0016	7993	37208	47535	0.003432	0.000692
INDEXED_PRIORITY_ROW	st_glmp_ss2	18	48	45	0.000001	0.000001
INDEXED_PRIORITY_ROW	rsyn0810m02hfsg	2670	6964	8593	0.000405	0.000156
INDEXED_PRIORITY_ROW	pointpack06	55	276	241	0.000005	0.000002
