LADGATE	19	10000	0.161	1
LADGATE	26	10000	0.161	1
LADGATE	969	10000	0.539	1
LADGATE	1224	10000	0.331	1
LADGATE	18	10000	0.152	1
LADGATE	72	10000	0.209	1
LADGATE	16	10000	0.141	1
LADGATE	736	10000	0.592	1
LADGATE	11251	10000	0.775	0
LADGATE	33155	10000	0.604	0
LADGATE	803	10000	0.523	1
LADGATE	1649	10000	0.435	1
LADGATE	645	10000	0.599	1
LADGATE	338	10000	0.245	1
LADGATE	19	10000	0.160	1
LADGATE	3670	10000	0.810	1
LADGATE	31	10000	0.165	1
LADGATE	230	10000	0.221	1
LADGATE	76	10000	0.148	1
LADGATE	440	10000	0.445	1
LADGATE	160	10000	0.252	1
LADGATE	16364	10000	0.710	0
LADGATE	156	10000	0.291	1
LADGATE	6089	10000	0.451	1
LADGATE	1386	10000	0.330	1
LADGATE	115	10000	0.274	1
LADGATE	2450	10000	0.615	1
LADGATE	10429	10000	0.960	0
LADGATE	1746	10000	0.567	1
LADGATE	14	10000	0.115	1
LADGATE	108	10000	0.205	1
LADGATE	760	10000	0.333	1
LADGATE	156	10000	0.275	1
LADGATE	5065	10000	0.699	1
LADGATE	4799	10000	0.777	1
LADGATE	6028	10000	0.578	1
LADGATE	1046	10000	0.259	1
LADGATE	181	10000	0.204	1
LADGATE	8	10000	0.110	1
LADGATE	6418	10000	0.869	1
LADGATE	3183	10000	0.491	1
LADGATE	378	10000	0.300	1
LADGATE	1071	10000	0.282	1
LADGATE	36	10000	0.184	1
LADGATE	4620	10000	0.386	1
LADGATE	3800	10000	0.263	1
LADGATE	17999	10000	0.872	0
LADGATE	4952	10000	0.615	1
LADGATE	555	10000	0.432	1
LADGATE	8508	10000	0.726	1
LADGATE	11716	10000	0.658	0
LADGATE	172	10000	0.222	1
LADGATE	1681	10000	0.563	1
LADGATE	33	10000	0.176	1
LADGATE	10	10000	0.125	1
LADGATE	403	10000	0.282	1
LADGATE	2065	10000	0.267	1
LADGATE	21688	10000	0.755	0
LADGATE	32	10000	0.167	1
LADGATE	22	10000	0.150	1
LADGATE	1422	10000	0.336	1
LADGATE	4518	10000	0.465	1
LADGATE	413	10000	0.352	1
LADGATE	21925	10000	0.411	0
LADGATE	341	10000	0.172	1
LADGATE	403	10000	0.267	1
LADGATE	90	10000	0.233	1
LADGATE	3486	10000	0.501	1
LADGATE	22	10000	0.160	1
LADGATE	356	10000	0.251	1
LADGATE	827	10000	0.625	1
LADGATE	2032	10000	0.670	1
LADGATE	726	10000	0.586	1
LADGATE	170	10000	0.222	1
LADGATE	17493	10000	0.765	0
LADGATE	874	10000	0.549	1
LADGATE	8992	10000	0.542	1
LADGATE	1001	10000	0.224	1
LADGATE	20	10000	0.141	1
LADGATE	168	10000	0.179	1
LADGATE	16747	10000	0.589	0
LADGATE	1178	10000	0.299	1
LADGATE	23999	10000	0.588	0
LADGATE	1218	10000	0.548	1
LADGATE	5040	10000	0.662	1
LADGATE	9858	10000	0.714	1
LADGATE	1590	10000	0.424	1
LADGATE	1271	10000	0.532	1
LADGATE	800	10000	0.608	1
LADGATE	11	10000	0.124	1
LADGATE	814	10000	0.647	1
LADGATE	11999	10000	0.618	0
LADGATE	26778	10000	0.573	0
LADGATE	13175	10000	0.259	0
LADGATE	1120	10000	0.502	1
LADGATE	4596	10000	0.683	1
LADGATE	15904	10000	1.037	0
LADGATE	44909	10000	0.965	0
LADGATE	42	10000	0.158	1
LADGATE	5310	10000	0.709	1
LADGATE	821	10000	0.437	1
LADGATE	7993	10000	0.997	1
LADGATE	18	10000	0.142	1
LADGATE	2670	10000	0.695	1
LADGATE	55	10000	0.147	1
LADGATE	6328	10000	0.353	1
LADGATE	258	10000	0.218	1
LADGATE	1218	10000	0.441	1
LADGATE	1000	10000	0.415	1
LADGATE	64	10000	0.197	1
LADGATE	31	10000	0.174	1
LADGATE	1121	10000	0.354	1
LADGATE	22407	10000	0.856	0
LADGATE	11120	10000	0.756	0
LADGATE	1492	10000	0.423	1
LADGATE	481	10000	0.380	1
LADGATE	1022	10000	0.300	1
LADGATE	69	10000	0.179	1
LADGATE	2508	10000	0.521	1
LADGATE	2644	10000	1.130	1
LADGATE	634	10000	0.402	1
LADGATE	35	10000	0.174	1
LADGATE	2092	10000	0.724	1
LADGATE	514	10000	0.413	1
LADGATE	132	10000	0.221	1
LADGATE	13680	10000	0.374	0
ARM XL wall=151.14 s
