POST_ROW	syn15m04m	1908	5288	26094	25061	5853	25061	25061	25061	25061	25061	25061	25061	25061	25061	25061	25061	25061
POST_ROW	pooling_rt2tp	118	654	5876	5796	708	5796	5796	5796	5796	5796	5796	5796	5796	5796	5796	5796	5796
POST_ROW	waterund14	333	2204	200484	72184	3330	72184	72184	72184	72184	72184	72184	72184	72184	72184	72184	72184	72184
POST_ROW	crudeoil_lee4_10	17809	120632	294531623	184173410	690884	184173410	184173410	184173410	184173410	184173410	184173410	184173410	184173410	184173410	184173410	184173410	184173410
POST_ROW	pooling_foulds4pq	1294	8302	138692	138540	9768	138540	138540	138540	138540	138540	138540	138540	138540	138540	138540	138540	138540
POST_ROW	edgecross14-156	3097	19664	1487933	1376964	22658	1376964	1376964	1376964	1376964	1376964	1376964	1376964	1376964	1376964	1376964	1376964	1376964
POST_ROW	tspn08	72	668	11074	7600	602	7600	7600	7600	7600	7600	7600	7600	7600	7600	7600	7600	7600
POST_ROW	crudeoil_li05	4225	14628	680022	533531	25833	533531	533531	533531	533531	533531	533531	533531	533531	533531	533531	533531	533531
POST_ROW	procurement1large	14416	41068	13858240	7376882	108978	7376882	7376882	7376882	7376882	7376882	7376882	7376882	7376882	7376882	7376882	7376882	7376882
POST_ROW	blend721	1428	4548	77560	66143	6157	66143	66143	66143	66143	66143	66143	66143	66143	66143	66143	66143	66143
POST_ROW	chimera_selby-c16-02	2031	10878	4280329	2298935	48835	2298935	2298935	2298935	2298935	2298935	2298935	2298935	2298935	2298935	2298935	2298935	2298935
POST_ROW	supplychainr1_053050	16640	57800	2173490	2173490	77190	2173490	2173490	2173490	2173490	2173490	2173490	2173490	2173490	2173490	2173490	2173490	2173490
POST_ROW	sfacloc2_4_80	5067	21424	93048	88884	17868	88884	88884	88884	88884	88884	88884	88884	88884	88884	88884	88884	88884
POST_ROW	st_e24	10	26	64	57	23	57	57	57	57	57	57	57	57	57	57	57	57
POST_ROW	edgecross10-040	1053	5116	161851	143518	6034	143518	143518	143518	143518	143518	143518	143518	143518	143518	143518	143518	143518
POST_ROW	sonet21v6	8232	40744	1643311	1585871	40593	1585871	1585871	1585871	1585871	1585871	1585871	1585871	1585871	1585871	1585871	1585871	1585871
POST_ROW	squfl010-080	2490	6400	27665	27665	7335	27665	27665	27665	27665	27665	27665	27665	27665	27665	27665	27665	27665
POST_ROW	genpooling_lee2	221	1048	19895	14028	1302	14028	14028	14028	14028	14028	14028	14028	14028	14028	14028	14028	14028
POST_ROW	popdynm25	2807	13904	360081	286812	22528	286812	286812	286812	286812	286812	286812	286812	286812	286812	286812	286812	286812
POST_ROW	chp_partload	5211	16740	509170	373797	28209	373797	373797	373797	373797	373797	373797	373797	373797	373797	373797	373797	373797
POST_ROW	qspp_0_14_0_1_10_1	560	120274	16119226	16038266	67194	16038266	16038266	16038266	16038266	16038266	16038266	16038266	16038266	16038266	16038266	16038266	16038266
POST_ROW	st_glmp_ss1	24	66	160	160	60	160	160	160	160	160	160	160	160	160	160	160	160
POST_ROW	torsion50	2508	29808	1691033	1119054	42300	1119054	1119054	1119054	1119054	1119054	1119054	1119054	1119054	1119054	1119054	1119054	1119054
POST_ROW	st_rv2	40	340	2045	2045	255	2045	2045	2045	2045	2045	2045	2045	2045	2045	2045	2045	2045
POST_ROW	emfl100_3_3	6885	15948	55506	55506	18972	55506	55506	55506	55506	55506	55506	55506	55506	55506	55506	55506	55506
POST_ROW	pedigree_sim400	351	23546	1183471	1183168	12124	1183168	1183168	1183168	1183168	1183168	1183168	1183168	1183168	1183168	1183168	1183168	1183168
POST_ROW	polygon75	5846	49652	1171822	1171822	30672	1171822	1171822	1171822	1171822	1171822	1171822	1171822	1171822	1171822	1171822	1171822	1171822
POST_ROW	gabriel10	244056	1148210	1365442310	1267760679	4735821	1267760679	1267760679	1267760679	1267760679	1267760679	1267760679	1267760679	1267760679	1267760679	1267760679	1267760679	1267760679
POST_ROW	fo9_ar25_1	1049	4336	41668	38237	4747	38237	38237	38237	38237	38237	38237	38237	38237	38237	38237	38237	38237
POST_ROW	rsyn0840m	1159	3168	11274	10602	3316	10602	10602	10602	10602	10602	10602	10602	10602	10602	10602	10602	10602
POST_ROW	gancns	548	2800	69234	58861	4041	58861	58861	58861	58861	58861	58861	58861	58861	58861	58861	58861	58861
POST_ROW	o9_ar4_1	1049	4336	41668	38237	4747	38237	38237	38237	38237	38237	38237	38237	38237	38237	38237	38237	38237
POST_ROW	ex1265a	123	560	3948	3750	588	3750	3750	3750	3750	3750	3750	3750	3750	3750	3750	3750	3750
POST_ROW	ex9_2_6	28	68	190	190	70	190	190	190	190	190	190	190	190	190	190	190	190
POST_ROW	qspp_0_13_0_1_10_1	481	88522	10150185	10097446	49486	10097446	10097446	10097446	10097446	10097446	10097446	10097446	10097446	10097446	10097446	10097446	10097446
POST_ROW	slay04m	146	432	1554	1554	450	1554	1554	1554	1554	1554	1554	1554	1554	1554	1554	1554	1554
POST_ROW	st_e25	20	92	336	262	66	262	262	262	262	262	262	262	262	262	262	262	262
POST_ROW	ex8_4_1	32	100	225	225	83	225	225	225	225	225	225	225	225	225	225	225	225
POST_ROW	st_e07	19	60	199	199	59	199	199	199	199	199	199	199	199	199	199	199	199
POST_ROW	ex1225	26	66	171	161	63	161	161	161	161	161	161	161	161	161	161	161	161
POST_ROW	ndcc13	969	5882	525212	324727	12325	324727	324727	324727	324727	324727	324727	324727	324727	324727	324727	324727	324727
POST_ROW	syn10m04m	1224	3384	13501	13473	3639	13473	13473	13473	13473	13473	13473	13473	13473	13473	13473	13473	13473
POST_ROW	ex5_2_4	18	62	204	193	55	193	193	193	193	193	193	193	193	193	193	193	193
POST_ROW	st_m2	72	1226	16331	16331	895	16331	16331	16331	16331	16331	16331	16331	16331	16331	16331	16331	16331
POST_ROW	st_bpk1	16	44	115	108	40	108	108	108	108	108	108	108	108	108	108	108	108
POST_ROW	multiplants_stg1	736	3594	197998	155496	6926	155496	155496	155496	155496	155496	155496	155496	155496	155496	155496	155496	155496
POST_ROW	powerflow0300p	11251	41918	304705	292101	45391	292101	292101	292101	292101	292101	292101	292101	292101	292101	292101	292101	292101
POST_ROW	nd_netgen-3000-1-1-b-b-ns_7	33155	90000	922197	885186	101542	885186	885186	885186	885186	885186	885186	885186	885186	885186	885186	885186	885186
POST_ROW	sonet23v4	803	6462	139703	94348	6246	94348	94348	94348	94348	94348	94348	94348	94348	94348	94348	94348	94348
POST_ROW	pooling_sppa0pq	1649	24192	3745896	1214182	31968	1214182	1214182	1214182	1214182	1214182	1214182	1214182	1214182	1214182	1214182	1214182	1214182
POST_ROW	multiplants_mtg1b	645	4404	229415	152043	6901	152043	152043	152043	152043	152043	152043	152043	152043	152043	152043	152043	152043
POST_ROW	sssd18-08persp	338	1168	4654	4654	1142	4654	4654	4654	4654	4654	4654	4654	4654	4654	4654	4654	4654
POST_ROW	ex9_1_2	19	54	188	179	57	179	179	179	179	179	179	179	179	179	179	179	179
POST_ROW	crudeoil_lee1_07	3670	19322	4746188	3513213	52939	3513213	3513213	3513213	3513213	3513213	3513213	3513213	3513213	3513213	3513213	3513213	3513213
POST_ROW	pooling_haverly1tp	31	96	423	403	105	403	403	403	403	403	403	403	403	403	403	403	403
POST_ROW	waterund08	230	1290	35284	30110	1770	30110	30110	30110	30110	30110	30110	30110	30110	30110	30110	30110	30110
POST_ROW	kall_diffcircles_6	76	302	1511	1511	281	1511	1511	1511	1511	1511	1511	1511	1511	1511	1511	1511	1511
POST_ROW	chimera_mgw-c8-439-onc8-001	440	3040	106479	80090	5060	80090	80090	80090	80090	80090	80090	80090	80090	80090	80090	80090	80090
POST_ROW	waterund11	160	828	14818	10705	989	10705	10705	10705	10705	10705	10705	10705	10705	10705	10705	10705	10705
POST_ROW	chp_shorttermplan2d	16364	52108	4089003	2104724	82190	2104724	2104724	2104724	2104724	2104724	2104724	2104724	2104724	2104724	2104724	2104724	2104724
POST_ROW	sporttournament18	156	886	17568	13608	1328	13608	13608	13608	13608	13608	13608	13608	13608	13608	13608	13608	13608
POST_ROW	cvxnonsep_psig30	30	870	9455	9455	465	9455	9455	9455	9455	9455	9455	9455	9455	9455	9455	9455	9455
POST_ROW	ringpack_20_2	6089	40368	1872174	707413	36329	707413	707413	707413	707413	707413	707413	707413	707413	707413	707413	707413	707413
POST_ROW	blend718	1386	4310	70355	61466	5842	61466	61466	61466	61466	61466	61466	61466	61466	61466	61466	61466	61466
POST_ROW	wastepaper4	115	724	9711	7183	807	7183	7183	7183	7183	7183	7183	7183	7183	7183	7183	7183	7183
POST_ROW	squfl010-040persp	2450	7200	22825	22825	6895	22825	22825	22825	22825	22825	22825	22825	22825	22825	22825	22825	22825
POST_ROW	crudeoil_lee4_06	10429	55492	65337120	32834025	235115	32834025	32834025	32834025	32834025	32834025	32834025	32834025	32834025	32834025	32834025	32834025	32834025
POST_ROW	netmod_kar1	1746	4928	56838	43864	6364	43864	43864	43864	43864	43864	43864	43864	43864	43864	43864	43864	43864
POST_ROW	ex8_1_7	14	46	137	128	40	128	128	128	128	128	128	128	128	128	128	128	128
POST_ROW	graphpart_3g-0333-0333	108	648	44928	36228	1594	36228	36228	36228	36228	36228	36228	36228	36228	36228	36228	36228	36228
POST_ROW	slay05h	760	2080	9815	8795	2425	8795	8795	8795	8795	8795	8795	8795	8795	8795	8795	8795	8795
POST_ROW	korcns	156	712	7241	6599	887	6599	6599	6599	6599	6599	6599	6599	6599	6599	6599	6599	6599
POST_ROW	powerflow0118p	5065	18730	121503	117327	20045	117327	117327	117327	117327	117327	117327	117327	117327	117327	117327	117327	117327
POST_ROW	sfacloc2_3_80	4799	20600	84672	81119	16813	81119	81119	81119	81119	81119	81119	81119	81119	81119	81119	81119	81119
POST_ROW	rsyn0820m04m	6028	17372	196890	152980	21916	152980	152980	152980	152980	152980	152980	152980	152980	152980	152980	152980	152980
POST_ROW	hydroenergy1	1046	3024	14089	14089	3435	14089	14089	14089	14089	14089	14089	14089	14089	14089	14089	14089	14089
POST_ROW	maxmin	181	1440	8405	8405	925	8405	8405	8405	8405	8405	8405	8405	8405	8405	8405	8405	8405
POST_ROW	st_ht	8	18	51	44	18	44	44	44	44	44	44	44	44	44	44	44	44
POST_ROW	crudeoil_lee2_06	6418	34646	23299675	16574163	134923	16574163	16574163	16574163	16574163	16574163	16574163	16574163	16574163	16574163	16574163	16574163	16574163
POST_ROW	kan_r3_h1_n4	3183	14062	104945	98715	15597	98715	98715	98715	98715	98715	98715	98715	98715	98715	98715	98715	98715
POST_ROW	primary	378	5610	109639	95258	3428	95258	95258	95258	95258	95258	95258	95258	95258	95258	95258	95258	95258
POST_ROW	syn10m03hfsg	1071	2772	9890	9812	3040	9812	9812	9812	9812	9812	9812	9812	9812	9812	9812	9812	9812
POST_ROW	wastewater02m1	36	138	848	790	156	790	790	790	790	790	790	790	790	790	790	790	790
POST_ROW	supplychainr1_022020	4620	15680	273140	273100	20540	273100	273100	273100	273100	273100	273100	273100	273100	273100	273100	273100	273100
POST_ROW	squfl025-025persp	3800	11250	49925	49925	10975	49925	49925	49925	49925	49925	49925	49925	49925	49925	49925	49925	49925
POST_ROW	ringpack_30_2	17999	121458	12394600	2873684	108470	2873684	2873684	2873684	2873684	2873684	2873684	2873684	2873684	2873684	2873684	2873684	2873684
POST_ROW	nuclear104	39098	257806	103156931	78332024	523338	78332024	78332024	78332024	78332024	78332024	78332024	78332024	78332024	78332024	78332024	78332024	78332024
