SELECTED_PRIORITY_ROW	st_glmp_ss1	24	66	160	160	160	60	0.000017
SELECTED_PRIORITY_ROW	torsion50	2508	29808	1691033	1119054	1119054	42300	0.005000
SELECTED_PRIORITY_ROW	st_rv2	40	340	2045	2045	2045	255	0.000041
SELECTED_PRIORITY_ROW	emfl100_3_3	6885	15948	55506	55506	55506	18972	0.002816
SELECTED_PRIORITY_ROW	pedigree_sim400	351	23546	1183471	1183168	1183168	12124	0.001436
SELECTED_PRIORITY_ROW	polygon75	5846	49652	1171822	1171822	1171822	30672	0.004213
SELECTED_PRIORITY_ROW	gabriel10	244056	1148210	1365442310	1267760679	1267760679	4735821	0.000000
SELECTED_PRIORITY_ROW	fo9_ar25_1	1049	4336	41668	38237	38237	4747	0.000611
SELECTED_PRIORITY_ROW	rsyn0840m	1159	3168	11274	10602	10602	3316	0.000580
SELECTED_PRIORITY_ROW	gancns	548	2800	69234	58861	58861	4041	0.000598
SELECTED_PRIORITY_ROW	o9_ar4_1	1049	4336	41668	38237	38237	4747	0.000594
SELECTED_PRIORITY_ROW	ex1265a	123	560	3948	3750	3750	588	0.000090
SELECTED_PRIORITY_ROW	ex9_2_6	28	68	190	190	190	70	0.000020
SELECTED_PRIORITY_ROW	qspp_0_13_0_1_10_1	481	88522	10150185	10097446	10097446	49486	0.006436
SELECTED_PRIORITY_ROW	slay04m	146	432	1554	1554	1554	450	0.000081
SELECTED_PRIORITY_ROW	st_e25	20	92	336	262	262	66	0.000014
SELECTED_PRIORITY_ROW	ex8_4_1	32	100	225	225	225	83	0.000017
SELECTED_PRIORITY_ROW	st_e07	19	60	199	199	199	59	0.000013
SELECTED_PRIORITY_ROW	ex1225	26	66	171	161	161	63	0.000016
SELECTED_PRIORITY_ROW	ndcc13	969	5882	525212	324727	324727	12325	0.001311
SELECTED_PRIORITY_ROW	syn10m04m	1224	3384	13501	13473	13473	3639	0.000563
SELECTED_PRIORITY_ROW	ex5_2_4	18	62	204	193	193	55	0.000015
SELECTED_PRIORITY_ROW	st_m2	72	1226	16331	16331	16331	895	0.000116
SELECTED_PRIORITY_ROW	st_bpk1	16	44	115	108	108	40	0.000012
SELECTED_PRIORITY_ROW	multiplants_stg1	736	3594	197998	155496	155496	6926	0.000856
SELECTED_PRIORITY_ROW	powerflow0300p	11251	41918	304705	292101	292049	45391	0.011730
SELECTED_PRIORITY_ROW	nd_netgen-3000-1-1-b-b-ns_7	33155	90000	922197	885186	885186	101542	0.000000
SELECTED_PRIORITY_ROW	sonet23v4	803	6462	139703	94348	94348	6246	0.000789
SELECTED_PRIORITY_ROW	pooling_sppa0pq	1649	24192	3745896	1214182	1214182	31968	0.003670
SELECTED_PRIORITY_ROW	multiplants_mtg1b	645	4404	229415	152043	152043	6901	0.000859
SELECTED_PRIORITY_ROW	sssd18-08persp	338	1168	4654	4654	4654	1142	0.000161
SELECTED_PRIORITY_ROW	ex9_1_2	19	54	188	179	179	57	0.000015
SELECTED_PRIORITY_ROW	crudeoil_lee1_07	3670	19322	4746188	3513213	3512781	52939	0.011265
SELECTED_PRIORITY_ROW	pooling_haverly1tp	31	96	423	403	403	105	0.000024
SELECTED_PRIORITY_ROW	waterund08	230	1290	35284	30110	30110	1770	0.000206
SELECTED_PRIORITY_ROW	kall_diffcircles_6	76	302	1511	1511	1511	281	0.000050
SELECTED_PRIORITY_ROW	chimera_mgw-c8-439-onc8-001	440	3040	106479	80090	80090	5060	0.000605
SELECTED_PRIORITY_ROW	waterund11	160	828	14818	10705	10705	989	0.000145
SELECTED_PRIORITY_ROW	chp_shorttermplan2d	16364	52108	4089003	1997381	1997381	81473	0.012288
SELECTED_PRIORITY_ROW	sporttournament18	156	886	17568	13608	13608	1328	0.000188
SELECTED_PRIORITY_ROW	cvxnonsep_psig30	30	870	9455	9455	9455	465	0.000045
SELECTED_PRIORITY_ROW	ringpack_20_2	6089	40368	1872174	707413	707413	36329	0.004863
SELECTED_PRIORITY_ROW	blend718	1386	4310	70355	61466	61466	5842	0.000832
SELECTED_PRIORITY_ROW	wastepaper4	115	724	9711	7183	7183	807	0.000107
SELECTED_PRIORITY_ROW	squfl010-040persp	2450	7200	22825	22825	22825	6895	0.000952
SELECTED_PRIORITY_ROW	crudeoil_lee4_06	10429	55492	65337120	32834025	32720114	235115	0.059225
SELECTED_PRIORITY_ROW	netmod_kar1	1746	4928	56838	43864	43864	6364	0.000899
SELECTED_PRIORITY_ROW	ex8_1_7	14	46	137	128	128	40	0.000014
SELECTED_PRIORITY_ROW	graphpart_3g-0333-0333	108	648	44928	36228	36228	1594	0.000181
SELECTED_PRIORITY_ROW	slay05h	760	2080	9815	8795	8795	2425	0.000337
SELECTED_PRIORITY_ROW	korcns	156	712	7241	6599	6599	887	0.000145
SELECTED_PRIORITY_ROW	powerflow0118p	5065	18730	121503	117327	117327	20045	0.003244
SELECTED_PRIORITY_ROW	sfacloc2_3_80	4799	20600	84672	81119	81119	16813	0.002575
SELECTED_PRIORITY_ROW	rsyn0820m04m	6028	17372	196890	152980	152980	21916	0.003603
SELECTED_PRIORITY_ROW	hydroenergy1	1046	3024	14089	14089	14089	3435	0.000488
SELECTED_PRIORITY_ROW	maxmin	181	1440	8405	8405	8405	925	0.000140
SELECTED_PRIORITY_ROW	st_ht	8	18	51	44	44	18	0.000008
SELECTED_PRIORITY_ROW	crudeoil_lee2_06	6418	34646	23299675	16574163	16449263	134923	0.031987
SELECTED_PRIORITY_ROW	kan_r3_h1_n4	3183	14062	104945	98715	98715	15597	0.002019
SELECTED_PRIORITY_ROW	primary	378	5610	109639	95258	95258	3428	0.000522
SELECTED_PRIORITY_ROW	syn10m03hfsg	1071	2772	9890	9812	9812	3040	0.000598
SELECTED_PRIORITY_ROW	wastewater02m1	36	138	848	790	790	156	0.000035
