LADGATE	29	10000	0.153	1
LADGATE	12	10000	0.104	1
LADGATE	16678	10000	0.434	0
LADGATE	4432	10000	0.433	1
LADGATE	11659	10000	0.777	0
LADGATE	30660	10000	0.832	0
LADGATE	22536	10000	0.726	0
LADGATE	660	10000	0.400	1
LADGATE	1543	10000	0.359	1
LADGATE	6709	10000	0.453	1
LADGATE	4825	10000	0.658	1
LADGATE	2001	10000	0.291	1
LADGATE	3054	10000	0.527	1
LADGATE	1236	10000	0.300	1
LADGATE	1225	10000	0.621	1
LADGATE	3404	10000	0.562	1
LADGATE	11	10000	0.112	1
LADGATE	191	10000	0.260	1
LADGATE	399	10000	0.260	1
LADGATE	36	10000	0.162	1
LADGATE	120	10000	0.265	1
LADGATE	280	10000	0.208	1
LADGATE	22074	10000	0.406	0
LADGATE	240	10000	0.220	1
LADGATE	2031	10000	1.108	1
LADGATE	110	10000	0.185	1
LADGATE	1310	10000	0.137	1
LADGATE	15	10000	0.124	1
LADGATE	163	10000	0.184	1
LADGATE	1491	10000	0.343	1
LADGATE	5205	10000	0.172	1
LADGATE	10017	10000	0.356	0
LADGATE	4960	10000	0.625	1
LADGATE	31	10000	0.162	1
LADGATE	705	10000	0.498	1
LADGATE	14	10000	0.114	1
LADGATE	1908	10000	0.380	1
LADGATE	118	10000	0.231	1
LADGATE	333	10000	0.304	1
LADGATE	17809	10000	1.060	0
LADGATE	1294	10000	0.500	1
LADGATE	3097	10000	0.349	1
LADGATE	72	10000	0.209	1
LADGATE	4225	10000	0.581	1
LADGATE	14416	10000	0.665	0
LADGATE	1428	10000	0.326	1
LADGATE	2031	10000	1.134	1
LADGATE	16640	10000	0.419	0
LADGATE	5067	10000	0.743	1
LADGATE	1053	10000	0.344	1
LADGATE	8232	10000	0.386	1
LADGATE	2490	10000	0.674	1
LADGATE	221	10000	0.236	1
LADGATE	2807	10000	0.633	1
LADGATE	5211	10000	0.782	1
LADGATE	560	10000	0.247	1
LADGATE	24	10000	0.144	1
LADGATE	2508	10000	0.484	1
LADGATE	40	10000	0.180	1
LADGATE	6885	10000	0.253	1
LADGATE	1049	10000	0.301	1
LADGATE	1159	10000	0.333	1
LADGATE	548	10000	0.408	1
LADGATE	1049	10000	0.292	1
LADGATE	123	10000	0.258	1
LADGATE	28	10000	0.161	1
LADGATE	481	10000	0.196	1
LADGATE	146	10000	0.218	1
LADGATE	32	10000	0.178	1
LADGATE	19	10000	0.161	1
LADGATE	26	10000	0.161	1
LADGATE	969	10000	0.540	1
LADGATE	1224	10000	0.285	1
LADGATE	18	10000	0.152	1
LADGATE	72	10000	0.210	1
LADGATE	16	10000	0.140	1
LADGATE	736	10000	0.591	1
LADGATE	11251	10000	0.762	0
LADGATE	33155	10000	0.562	0
LADGATE	803	10000	0.526	1
LADGATE	1649	10000	0.435	1
LADGATE	645	10000	0.597	1
LADGATE	338	10000	0.246	1
LADGATE	19	10000	0.160	1
LADGATE	3670	10000	0.812	1
LADGATE	31	10000	0.165	1
LADGATE	230	10000	0.221	1
LADGATE	76	10000	0.148	1
LADGATE	440	10000	0.445	1
LADGATE	160	10000	0.252	1
LADGATE	16364	10000	0.707	0
LADGATE	156	10000	0.292	1
LADGATE	6089	10000	0.450	1
LADGATE	1386	10000	0.326	1
LADGATE	115	10000	0.272	1
LADGATE	2450	10000	0.618	1
LADGATE	10429	10000	0.957	0
LADGATE	1746	10000	0.556	1
LADGATE	14	10000	0.115	1
LADGATE	108	10000	0.232	1
LADGATE	760	10000	0.331	1
LADGATE	156	10000	0.275	1
LADGATE	5065	10000	0.699	1
LADGATE	4799	10000	0.777	1
LADGATE	6028	10000	0.579	1
LADGATE	1046	10000	0.259	1
LADGATE	181	10000	0.189	1
LADGATE	8	10000	0.110	1
LADGATE	6418	10000	0.867	1
LADGATE	3183	10000	0.492	1
LADGATE	378	10000	0.293	1
LADGATE	1071	10000	0.283	1
LADGATE	36	10000	0.184	1
LADGATE	4620	10000	0.386	1
LADGATE	3800	10000	0.262	1
LADGATE	17999	10000	0.880	0
LADGATE	4952	10000	0.615	1
LADGATE	555	10000	0.432	1
LADGATE	8508	10000	0.725	1
LADGATE	11716	10000	0.662	0
LADGATE	172	10000	0.223	1
LADGATE	1681	10000	0.558	1
LADGATE	33	10000	0.173	1
LADGATE	10	10000	0.125	1
LADGATE	403	10000	0.283	1
LADGATE	2065	10000	0.270	1
LADGATE	21688	10000	0.766	0
LADGATE	32	10000	0.168	1
LADGATE	22	10000	0.154	1
LADGATE	1422	10000	0.337	1
LADGATE	4518	10000	0.465	1
LADGATE	413	10000	0.353	1
LADGATE	21925	10000	0.413	0
LADGATE	341	10000	0.172	1
LADGATE	403	10000	0.267	1
LADGATE	90	10000	0.232	1
LADGATE	3486	10000	0.501	1
LADGATE	22	10000	0.156	1
LADGATE	356	10000	0.251	1
LADGATE	827	10000	0.624	1
LADGATE	2032	10000	0.669	1
LADGATE	726	10000	0.584	1
LADGATE	170	10000	0.223	1
LADGATE	17493	10000	0.759	0
LADGATE	874	10000	0.550	1
LADGATE	8992	10000	0.515	1
LADGATE	1001	10000	0.222	1
LADGATE	20	10000	0.141	1
LADGATE	168	10000	0.181	1
LADGATE	16747	10000	0.588	0
LADGATE	1178	10000	0.300	1
LADGATE	23999	10000	0.591	0
LADGATE	1218	10000	0.533	1
LADGATE	5040	10000	0.669	1
LADGATE	9858	10000	0.714	1
LADGATE	1590	10000	0.423	1
LADGATE	1271	10000	0.528	1
LADGATE	800	10000	0.611	1
LADGATE	11	10000	0.121	1
LADGATE	814	10000	0.650	1
LADGATE	11999	10000	0.602	0
LADGATE	26778	10000	0.572	0
LADGATE	13175	10000	0.257	0
LADGATE	1120	10000	0.504	1
LADGATE	4596	10000	0.676	1
LADGATE	15904	10000	1.032	0
LADGATE	44909	10000	0.956	0
LADGATE	42	10000	0.150	1
LADGATE	5310	10000	0.703	1
LADGATE	821	10000	0.437	1
LADGATE	7993	10000	0.999	1
LADGATE	18	10000	0.142	1
LADGATE	2670	10000	0.693	1
LADGATE	55	10000	0.147	1
LADGATE	6328	10000	0.353	1
LADGATE	258	10000	0.218	1
LADGATE	1218	10000	0.428	1
LADGATE	1000	10000	0.417	1
LADGATE	64	10000	0.197	1
LADGATE	31	10000	0.174	1
LADGATE	1121	10000	0.359	1
LADGATE	22407	10000	0.859	0
LADGATE	11120	10000	0.751	0
LADGATE	1492	10000	0.420	1
LADGATE	481	10000	0.380	1
LADGATE	1022	10000	0.303	1
LADGATE	69	10000	0.180	1
LADGATE	2508	10000	0.518	1
LADGATE	2644	10000	1.134	1
LADGATE	634	10000	0.402	1
LADGATE	35	10000	0.174	1
LADGATE	2092	10000	0.722	1
LADGATE	514	10000	0.410	1
LADGATE	132	10000	0.221	1
LADGATE	13680	10000	0.377	0
ARM X wall=150.35 s
