ringpack_30_2	SAME	0.63	0.12	121587	0.54	0.03	32370
nuclear104	SAME	0.61	0.02	20906	0.62	0.02	20898
chp_shorttermplan1a	SAME	0.72	0.06	59360	0.70	0.03	38288
rocket50	SAME	0.51	0.00	3085	0.51	0.00	3141
rsyn0840m04m	SAME	0.99	0.05	46120	0.88	0.02	17435
mpbp_21	SAME	0.64	0.08	66047	0.66	0.04	36852
orth_d4m6_pl	SAME	0.25	0.00	2723	0.24	0.00	2712
kall_circlespolygons_c1p5b	SAME	0.54	0.02	9993	0.53	0.01	9991
acopf_case9241pegase_qcqp	SAME	0.15	0.03	25160	0.13	0.02	25156
ex1223	SAME	0.24	0.00	379	0.24	0.00	370
ex6_1_4	SAME	0.18	0.00	272	0.26	0.00	267
powerflow0014r	SAME	0.32	0.00	2442	0.29	0.00	2460
knp5-43	SAME	0.22	0.01	6063	0.20	0.01	5693
gabriel09	SAME	0.77	0.07	63398	0.76	0.07	63558
tln2	SAME	0.25	0.00	380	0.25	0.00	355
prob02	SAME	0.23	0.00	691	0.23	0.00	685
blend146	SAME	0.44	0.02	8395	0.43	0.01	8426
mpbp_46	SAME	0.54	0.06	58534	0.51	0.05	43002
tls6	SAME	0.39	0.00	2752	0.39	0.00	2615
emfl100_5_5	SAME	0.31	0.05	33512	0.28	0.04	33596
qspp_0_11_0_1_10_1	SAME	0.20	0.01	9967	0.20	0.01	10581
p_ball_10b_5p_4d_m	SAME	0.30	0.00	2450	0.30	0.01	2450
st_rv9	SAME	0.25	0.00	1780	0.26	0.00	1787
rsyn0840m02m	SAME	0.73	0.06	40646	0.67	0.03	29167
nvs05	SAME	0.25	0.00	707	0.24	0.00	701
autocorr_bern25-19	SAME	0.00	0.00	131	0.00	0.00	129
sssd20-08persp	SAME	0.28	0.00	1380	0.27	0.00	1368
multiplants_stg5	SAME	0.73	0.01	5019	0.73	0.00	5305
chimera_rfr-02	SAME	0.83	0.01	8932	0.80	0.02	8958
multiplants_stg1a	SAME	0.73	0.00	4615	0.68	0.00	4385
pooling_adhya4pq	SAME	0.30	0.00	3517	0.28	0.00	3510
nuclear10a	SAME	0.93	0.04	36451	0.89	0.04	36465
sonet24v5	SAME	0.77	0.01	4991	0.72	0.01	5041
transswitch2736spr	SAME	0.26	0.01	17343	0.24	0.02	17337
chp_shorttermplan2a	SAME	0.68	0.10	80613	0.64	0.05	48640
catmix200	SAME	0.52	0.01	5508	0.50	0.00	5512
nvs23	SAME	0.20	0.00	837	0.21	0.00	823
oaer	SAME	0.21	0.00	291	0.19	0.00	285
hybriddynamic_fixed	SAME	0.28	0.00	704	0.26	0.00	702
edgecross24-115	SAME	0.71	0.05	42424	0.70	0.04	42320
space25	SAME	0.37	0.01	6769	0.38	0.01	6728
methanol400	SAME	1.22	0.05	46468	1.16	0.05	46472
pooling_foulds5tp	SAME	0.64	0.01	7016	0.63	0.01	7039
pooling_sppa9tp	SAME	0.71	0.04	30966	0.66	0.04	31046
st_miqp2	SAME	0.00	0.00	129	0.00	0.00	121
autocorr_bern30-23	SAME	0.00	0.00	133	0.00	0.00	129
mpbp_15	SAME	0.99	0.09	83555	0.90	0.06	46102
cvxnonsep_psig30r	SAME	0.00	0.00	135	0.00	0.00	129
rsyn0830hfsg	SAME	0.52	0.01	9677	0.53	0.02	9668
crudeoil_pooling_ct1	SAME	0.62	0.01	7255	0.61	0.00	7289
multiplants_stg1c	SAME	0.76	0.01	5290	0.73	0.01	5167
st_pan1	SAME	0.18	0.00	281	0.18	0.00	277
multiplants_stg1b	SAME	0.78	0.01	5017	0.77	0.00	5012
methanol200	SAME	0.65	0.04	27512	0.65	0.03	23477
faclay35	SAME	0.55	0.06	59803	0.53	0.06	59822
emfl050_5_5	SAME	0.18	0.03	22259	0.18	0.03	22524
transswitch2383wpr	SAME	0.30	0.02	25251	0.30	0.03	25262
chimera_lga-01	SAME	0.59	0.01	6148	0.61	0.02	6180
gasprod_sarawak16	SAME	1.05	0.04	30521	0.93	0.01	12135
crudeoil_lee4_09	SAME	1.30	0.07	48682	1.20	0.06	47470
arki0013	SAME	0.76	0.04	34505	0.71	0.04	34658
st_m1	SAME	0.22	0.00	417	0.22	0.00	413
mpbp_47	SAME	0.82	0.09	65006	0.89	0.06	40362
rsyn0815m	SAME	0.55	0.00	4614	0.54	0.01	4898
arki0016	SAME	1.06	0.07	46759	1.06	0.07	41013
st_glmp_ss2	SAME	0.25	0.00	288	0.24	0.00	288
rsyn0810m02hfsg	SAME	0.79	0.02	15608	0.75	0.02	15632
pointpack06	SAME	0.24	0.00	428	0.26	0.00	380
syn40m04hfsg	SAME	0.64	0.08	49453	0.56	0.04	33743
clay0304m	SAME	0.28	0.00	974	0.29	0.00	985
pooling_foulds5pq	SAME	0.49	0.01	5779	0.48	0.02	5770
clay0305hfsg	SAME	0.57	0.00	6449	0.55	0.01	6927
st_test8	SAME	0.34	0.00	729	0.34	0.00	722
gams05	SAME	0.59	0.01	12053	0.61	0.02	12161
sporttournament08	SAME	0.31	0.00	367	0.29	0.00	358
powerflow0030p	SAME	0.87	0.01	6412	0.46	0.01	6383
popdynm200	SAME	1.18	0.09	58734	1.13	0.08	59337
mpbp_35	SAME	1.05	0.11	80999	0.97	0.07	40725
syn30m02m	SAME	0.55	0.01	8918	0.54	0.01	8916
wastewater13m1	SAME	0.48	0.00	2901	0.51	0.00	2769
syn40hfsg	SAME	0.56	0.00	5577	0.41	0.00	5372
sep1	SAME	0.30	0.00	773	0.31	0.00	770
syn30m03m	SAME	0.93	0.01	14330	0.51	0.02	14325
st_qpc-m3a	SAME	0.26	0.00	1192	0.22	0.00	1174
crudeoil_pooling_ct3	SAME	1.04	0.02	17454	0.80	0.02	10759
space25a	SAME	0.73	0.01	3718	0.52	0.00	3853
autocorr_bern20-15	SAME	0.00	0.00	127	0.00	0.00	126
ex7_2_1	SAME	0.29	0.00	624	0.28	0.00	631
hydroenergy2	SAME	0.94	0.01	10948	0.88	0.02	10956
pooling_digabel19	SAME	0.52	0.00	3369	0.52	0.00	3568
clay0203m	SAME	0.27	0.00	605	0.26	0.00	602
squfl030-150	SAME	0.34	0.04	25027	0.31	0.04	24661
