POST_CANDIDATE	clay0204hfsg	0	9	8556	0.000037
POST_CANDIDATE	clay0204hfsg	1	1	11946	0.000054
POST_CANDIDATE	clay0204hfsg	1	2	7352	0.000050
POST_CANDIDATE	clay0204hfsg	1	3	8538	0.000047
POST_CANDIDATE	clay0204hfsg	1	4	7942	0.000065
POST_CANDIDATE	clay0204hfsg	1	5	8024	0.000063
POST_CANDIDATE	clay0204hfsg	1	6	8734	0.000066
POST_CANDIDATE	clay0204hfsg	1	7	8016	0.000043
POST_CANDIDATE	clay0204hfsg	1	8	8016	0.000037
POST_CANDIDATE	clay0204hfsg	1	9	8016	0.000036
POST_ROW	clay0204hfsg	590	1696	7198	6562	1858	6562	6562	6562	6562	6562	6562	6562	6562	6562	6562	6562	6562
POST_ROW	st_bsj2	13	40	143	114	36	114	114	114	114	114	114	114	114	114	114	114	114
POST_CANDIDATE	chimera_mgw-c8-439-onc8-002	0	1	356650	0.000253
POST_CANDIDATE	chimera_mgw-c8-439-onc8-002	0	2	310039	0.000248
POST_CANDIDATE	chimera_mgw-c8-439-onc8-002	0	3	290295	0.000240
POST_CANDIDATE	chimera_mgw-c8-439-onc8-002	0	4	311780	0.000262
POST_CANDIDATE	chimera_mgw-c8-439-onc8-002	0	5	286863	0.000257
POST_CANDIDATE	chimera_mgw-c8-439-onc8-002	0	6	276822	0.000242
POST_CANDIDATE	chimera_mgw-c8-439-onc8-002	0	7	275843	0.000225
POST_CANDIDATE	chimera_mgw-c8-439-onc8-002	0	8	275843	0.000185
POST_CANDIDATE	chimera_mgw-c8-439-onc8-002	0	9	275843	0.000176
POST_ROW	chimera_mgw-c8-439-onc8-002	440	3038	97870	86464	5210	86464	86464	86464	86464	86464	86464	86464	86464	86464	86464	86464	86464
POST_CANDIDATE	batchs201210m	0	1	18446744073709551615	0.000112
POST_CANDIDATE	batchs201210m	0	2	18446744073709551615	0.000167
POST_CANDIDATE	batchs201210m	0	3	18446744073709551615	0.000154
POST_CANDIDATE	batchs201210m	0	4	18446744073709551615	0.000180
POST_CANDIDATE	batchs201210m	0	5	18446744073709551615	0.000178
POST_CANDIDATE	batchs201210m	0	6	18446744073709551615	0.000176
POST_CANDIDATE	batchs201210m	0	7	18446744073709551615	0.000082
POST_CANDIDATE	batchs201210m	0	8	18446744073709551615	0.000131
POST_CANDIDATE	batchs201210m	0	9	18446744073709551615	0.000129
POST_CANDIDATE	batchs201210m	1	1	18446744073709551615	0.000114
POST_CANDIDATE	batchs201210m	1	2	18446744073709551615	0.000173
POST_CANDIDATE	batchs201210m	1	3	18446744073709551615	0.000178
POST_CANDIDATE	batchs201210m	1	4	18446744073709551615	0.000188
POST_CANDIDATE	batchs201210m	1	5	18446744073709551615	0.000182
POST_CANDIDATE	batchs201210m	1	6	18446744073709551615	0.000183
POST_CANDIDATE	batchs201210m	1	7	18446744073709551615	0.000085
POST_CANDIDATE	batchs201210m	1	8	18446744073709551615	0.000136
POST_CANDIDATE	batchs201210m	1	9	18446744073709551615	0.000131
POST_ROW	batchs201210m	5188	17910	349298	303381	21409	303381	303381	303381	303381	303381	303381	303381	303381	303381	303381	303381	303381
POST_CANDIDATE	rsyn0815m04m	0	1	18446744073709551615	0.000104
POST_CANDIDATE	rsyn0815m04m	0	2	18446744073709551615	0.000159
POST_CANDIDATE	rsyn0815m04m	0	3	18446744073709551615	0.000161
POST_CANDIDATE	rsyn0815m04m	0	4	18446744073709551615	0.000178
POST_CANDIDATE	rsyn0815m04m	0	5	18446744073709551615	0.000172
POST_CANDIDATE	rsyn0815m04m	0	6	18446744073709551615	0.000174
POST_CANDIDATE	rsyn0815m04m	0	7	18446744073709551615	0.000108
POST_CANDIDATE	rsyn0815m04m	0	8	18446744073709551615	0.000092
POST_CANDIDATE	rsyn0815m04m	0	9	18446744073709551615	0.000084
POST_CANDIDATE	rsyn0815m04m	1	1	18446744073709551615	0.000082
POST_CANDIDATE	rsyn0815m04m	1	2	18446744073709551615	0.000134
POST_CANDIDATE	rsyn0815m04m	1	3	18446744073709551615	0.000137
POST_CANDIDATE	rsyn0815m04m	1	4	18446744073709551615	0.000142
POST_CANDIDATE	rsyn0815m04m	1	5	18446744073709551615	0.000147
POST_CANDIDATE	rsyn0815m04m	1	6	18446744073709551615	0.000145
POST_CANDIDATE	rsyn0815m04m	1	7	18446744073709551615	0.000087
POST_CANDIDATE	rsyn0815m04m	1	8	18446744073709551615	0.000074
POST_CANDIDATE	rsyn0815m04m	1	9	18446744073709551615	0.000068
POST_ROW	rsyn0815m04m	5456	15756	184352	143458	20102	143458	143458	143458	143458	143458	143458	143458	143458	143458	143458	143458	143458
POST_CANDIDATE	syn40m	0	1	19420	0.000091
POST_CANDIDATE	syn40m	0	2	12162	0.000081
POST_CANDIDATE	syn40m	0	3	12749	0.000077
POST_CANDIDATE	syn40m	0	4	15906	0.000084
POST_CANDIDATE	syn40m	0	5	12053	0.000075
POST_CANDIDATE	syn40m	0	6	21245	0.000084
POST_CANDIDATE	syn40m	0	7	12846	0.000066
POST_CANDIDATE	syn40m	0	8	12846	0.000044
POST_CANDIDATE	syn40m	0	9	12846	0.000040
POST_CANDIDATE	syn40m	1	1	10384	0.000071
POST_CANDIDATE	syn40m	1	2	11508	0.000068
POST_CANDIDATE	syn40m	1	3	13565	0.000069
POST_CANDIDATE	syn40m	1	4	10786	0.000072
POST_CANDIDATE	syn40m	1	5	10340	0.000067
POST_CANDIDATE	syn40m	1	6	13350	0.000070
